,sample,herv_or_clade,cpm1,cpm2,color_column
38228,SMS2,Clade_2043,-inf,-inf,SMS2
38229,SMS2,Clade_993,2.066520253410948,0.8849894837349348,SMS2
38230,SMS2,ERV_3991586,-0.16502906646634607,-inf,SMS2
38231,SMS2,Clade_699,-1.155427770494223,-inf,SMS2
38232,SMS2,ERV_1840578,-inf,-inf,SMS2
38233,SMS2,ERV_4387715,-inf,-inf,SMS2
38234,SMS2,ERV_1894170,-inf,-inf,SMS2
38235,SMS2,Clade_1381,-inf,-inf,SMS2
38236,SMS2,ERV_2245284,-inf,-inf,SMS2
38237,SMS2,Clade_2337,-1.23547047816776,-inf,SMS2
38238,SMS2,ERV_4445280,-inf,-inf,SMS2
38239,SMS2,Clade_1287,1.4614064223363252,1.2994232618258597,SMS2
38240,SMS2,Clade_1354,3.1993067218916513,1.5225668131400694,SMS2
38241,SMS2,ERV_4418217,-inf,-inf,SMS2
38242,SMS2,Clade_3012,-3.027229947395816,-2.72592842890929,SMS2
38243,SMS2,ERV_4442096,-inf,-inf,SMS2
38244,SMS2,ERV_2601006,-inf,-inf,SMS2
38245,SMS2,ERV_1171870,-3.7203771279557616,-inf,SMS2
38246,SMS2,Clade_1003,0.2308665906256675,-inf,SMS2
38247,SMS2,ERV_4279309,-inf,-inf,SMS2
38248,SMS2,ERV_4224993,-inf,-inf,SMS2
38249,SMS2,Clade_2836,-1.4177920349617141,-2.72592842890929,SMS2
38250,SMS2,Clade_1178,-inf,-inf,SMS2
38251,SMS2,Clade_1873,3.8297582145326694,1.6435194235577317,SMS2
38252,SMS2,ERV_3064855,-3.7203771279557616,-inf,SMS2
38253,SMS2,Clade_1572,-0.6758546902323367,-inf,SMS2
38254,SMS2,ERV_1070103,-inf,-inf,SMS2
38255,SMS2,Clade_1925,-inf,-inf,SMS2
38256,SMS2,ERV_1769467,-3.7203771279557616,-inf,SMS2
38257,SMS2,ERV_2078152,-inf,-inf,SMS2
38258,SMS2,ERV_3345672,-inf,-inf,SMS2
38259,SMS2,ERV_4256526,-inf,-inf,SMS2
38260,SMS2,ERV_3294085,-2.33408276683587,-inf,SMS2
38261,SMS2,ERV_3523212,-inf,-inf,SMS2
38262,SMS2,Clade_631,-2.6217648392876503,-inf,SMS2
38263,SMS2,ERV_3638264,-inf,-inf,SMS2
38264,SMS2,ERV_1821151,-inf,-inf,SMS2
38265,SMS2,Clade_878,0.286956057276711,-inf,SMS2
38266,SMS2,ERV_2115723,-inf,-inf,SMS2
38267,SMS2,ERV_3113772,-inf,-inf,SMS2
38268,SMS2,ERV_3459175,-inf,-inf,SMS2
38269,SMS2,Clade_1358,3.191370172295915,1.5225668131400694,SMS2
38270,SMS2,ERV_3727289,-inf,-inf,SMS2
38271,SMS2,ERV_4062599,-inf,-inf,SMS2
38272,SMS2,ERV_4377195,-inf,-inf,SMS2
38273,SMS2,Clade_1418,-0.501501303087559,-inf,SMS2
38274,SMS2,Clade_2755,-2.33408276683587,-inf,SMS2
38275,SMS2,ERV_1736721,-inf,-inf,SMS2
38276,SMS2,ERV_2009013,-inf,-inf,SMS2
38277,SMS2,Clade_2802,-inf,-inf,SMS2
38278,SMS2,ERV_2093052,-3.7203771279557616,-inf,SMS2
38279,SMS2,Clade_1556,3.1517509733832263,1.165891869201337,SMS2
38280,SMS2,Clade_2561,-2.33408276683587,-2.72592842890929,SMS2
38281,SMS2,Clade_10,-0.1094592153115354,-2.72592842890929,SMS2
38282,SMS2,Clade_837,-3.7203771279557616,-inf,SMS2
38283,SMS2,ERV_3062191,-inf,-inf,SMS2
38284,SMS2,ERV_4368805,-inf,-inf,SMS2
38285,SMS2,ERV_2573464,-inf,-inf,SMS2
38286,SMS2,ERV_3970514,-inf,-inf,SMS2
38287,SMS2,Clade_2966,-inf,-inf,SMS2
38288,SMS2,ERV_3673342,-inf,-inf,SMS2
38289,SMS2,ERV_3860066,-inf,-inf,SMS2
38290,SMS2,ERV_1096645,-inf,-inf,SMS2
38291,SMS2,ERV_2242251,-inf,-inf,SMS2
38292,SMS2,ERV_2858207,-3.7203771279557616,-inf,SMS2
38293,SMS2,Clade_2961,-2.33408276683587,-2.0327812483493446,SMS2
38294,SMS2,Clade_2428,-3.7203771279557616,-inf,SMS2
38295,SMS2,Clade_2945,-1.23547047816776,-1.6273161402411802,SMS2
38296,SMS2,ERV_4367443,-inf,-inf,SMS2
38297,SMS2,Clade_2646,-3.7203771279557616,-inf,SMS2
38298,SMS2,Clade_542,-inf,-inf,SMS2
38299,SMS2,ERV_3224702,-2.1109392155216593,-inf,SMS2
38300,SMS2,ERV_4445472,-inf,-inf,SMS2
38301,SMS2,Clade_2811,-inf,-inf,SMS2
38302,SMS2,ERV_2090115,-inf,-inf,SMS2
38303,SMS2,Clade_1167,-0.3191797462936044,-inf,SMS2
38304,SMS2,Clade_1259,-2.33408276683587,-inf,SMS2
38305,SMS2,Clade_2048,-inf,-inf,SMS2
38306,SMS2,ERV_4312419,-inf,-inf,SMS2
38307,SMS2,ERV_3265683,-inf,-inf,SMS2
38308,SMS2,Clade_2226,0.5137293766414995,-1.6273161402411802,SMS2
38309,SMS2,ERV_4381970,-inf,-inf,SMS2
38310,SMS2,Clade_208,-3.7203771279557616,-inf,SMS2
38311,SMS2,ERV_2062817,-inf,-inf,SMS2
38312,SMS2,ERV_1747408,-3.7203771279557616,-inf,SMS2
38313,SMS2,ERV_4443444,-inf,-inf,SMS2
38314,SMS2,ERV_1330635,-inf,-inf,SMS2
38315,SMS2,Clade_2805,-3.7203771279557616,-inf,SMS2
38316,SMS2,Clade_2254,-inf,-inf,SMS2
38317,SMS2,Clade_894,4.765325396369107,4.035644339894766,SMS2
38318,SMS2,Clade_2575,-0.7759381487893193,-inf,SMS2
38319,SMS2,Clade_1035,2.849104292458536,1.716722827581027,SMS2
38320,SMS2,Clade_556,1.3422179050712069,-2.72592842890929,SMS2
38321,SMS2,ERV_2230432,-inf,-inf,SMS2
38322,SMS2,ERV_2087276,-inf,-inf,SMS2
38323,SMS2,ERV_3636916,-inf,-inf,SMS2
38324,SMS2,Clade_1719,-0.082790968229374,-1.339634067789399,SMS2
38325,SMS2,ERV_3002864,-3.7203771279557616,-inf,SMS2
38326,SMS2,ERV_3769443,-inf,-inf,SMS2
38327,SMS2,Clade_1577,-0.3881726177805559,-inf,SMS2
38328,SMS2,ERV_2723463,-inf,-inf,SMS2
38329,SMS2,Clade_193,6.267221767199021,5.15600906036278,SMS2
38330,SMS2,Clade_655,-inf,-inf,SMS2
38331,SMS2,Clade_121,-inf,-inf,SMS2
38332,SMS2,Clade_2365,-0.46228058993427784,-2.72592842890929,SMS2
38333,SMS2,ERV_1961082,-inf,-inf,SMS2
38334,SMS2,Clade_1394,-3.7203771279557616,-inf,SMS2
38335,SMS2,Clade_2959,-2.33408276683587,-2.0327812483493446,SMS2
38336,SMS2,ERV_1333046,-inf,-inf,SMS2
38337,SMS2,Clade_927,-1.928617658727705,-inf,SMS2
38338,SMS2,ERV_1293818,-3.027229947395816,-inf,SMS2
38339,SMS2,Clade_777,-3.027229947395816,-inf,SMS2
38340,SMS2,Clade_1733,-3.7203771279557616,-inf,SMS2
38341,SMS2,Clade_2426,-inf,-inf,SMS2
38342,SMS2,Clade_1512,-3.027229947395816,-inf,SMS2
38343,SMS2,Clade_294,2.2171590771266665,1.0807340608610299,SMS2
38344,SMS2,ERV_1517684,-inf,-inf,SMS2
38345,SMS2,Clade_2229,-inf,-inf,SMS2
38346,SMS2,ERV_1148485,-inf,-inf,SMS2
38347,SMS2,Clade_1666,-3.7203771279557616,-inf,SMS2
38348,SMS2,ERV_2690286,-inf,-inf,SMS2
38349,SMS2,ERV_3361163,-inf,-inf,SMS2
38350,SMS2,Clade_2505,-inf,-inf,SMS2
38351,SMS2,ERV_3783523,-3.027229947395816,-inf,SMS2
38352,SMS2,Clade_730,1.3733730728510025,-2.72592842890929,SMS2
38353,SMS2,Clade_1198,-3.7203771279557616,-inf,SMS2
38354,SMS2,ERV_1758435,-inf,-inf,SMS2
38355,SMS2,Clade_118,-3.7203771279557616,-inf,SMS2
38356,SMS2,ERV_3495100,-3.7203771279557616,-inf,SMS2
38357,SMS2,ERV_2444330,-3.027229947395816,-inf,SMS2
38358,SMS2,ERV_3397548,-inf,-inf,SMS2
38359,SMS2,ERV_3662727,-inf,-inf,SMS2
38360,SMS2,Clade_823,-3.027229947395816,-inf,SMS2
38361,SMS2,Clade_1083,-0.05681548182611326,-inf,SMS2
38362,SMS2,ERV_2642121,-inf,-inf,SMS2
38363,SMS2,Clade_2060,2.352667406144645,-0.5287038515730703,SMS2
38364,SMS2,Clade_2264,-3.027229947395816,-inf,SMS2
38365,SMS2,Clade_2343,-inf,-inf,SMS2
38366,SMS2,ERV_1101674,-inf,-inf,SMS2
38367,SMS2,Clade_1432,-0.7759381487893193,-2.0327812483493446,SMS2
38368,SMS2,ERV_2493913,-inf,-inf,SMS2
38369,SMS2,ERV_2696673,-3.027229947395816,-inf,SMS2
38370,SMS2,Clade_1384,-2.33408276683587,-inf,SMS2
38371,SMS2,ERV_2681649,-inf,-inf,SMS2
38372,SMS2,Clade_434,-0.5848829120266101,-2.72592842890929,SMS2
38373,SMS2,ERV_3228350,-3.7203771279557616,-inf,SMS2
38374,SMS2,Clade_2543,-2.6217648392876503,-inf,SMS2
38375,SMS2,Clade_1743,-0.05681548182611326,-2.72592842890929,SMS2
38376,SMS2,Clade_2933,-2.6217648392876503,-2.72592842890929,SMS2
38377,SMS2,ERV_4423917,-inf,-inf,SMS2
38378,SMS2,ERV_2519695,-inf,-inf,SMS2
38379,SMS2,Clade_1875,-1.928617658727705,-inf,SMS2
38380,SMS2,Clade_2883,-3.7203771279557616,-inf,SMS2
38381,SMS2,Clade_1868,4.015493191996807,1.9836017724030446,SMS2
38382,SMS2,Clade_1311,-inf,-inf,SMS2
38383,SMS2,Clade_2395,-3.7203771279557616,-inf,SMS2
38384,SMS2,Clade_178,-1.774466978900447,-inf,SMS2
38385,SMS2,ERV_3308362,-inf,1.656098205764592,SMS2
38386,SMS2,ERV_2150012,-inf,-inf,SMS2
38387,SMS2,Clade_1056,1.1316531359638575,0.04666029333049167,SMS2
38388,SMS2,Clade_2991,0.7904823785610903,-0.24102177912128925,SMS2
38389,SMS2,Clade_673,-2.6217648392876503,-inf,SMS2
38390,SMS2,ERV_3125714,-inf,-inf,SMS2
38391,SMS2,Clade_196,-3.027229947395816,-inf,SMS2
38392,SMS2,ERV_1238511,-inf,-inf,SMS2
38393,SMS2,Clade_1132,0.21144850476856594,-1.1164905164751893,SMS2
38394,SMS2,Clade_2070,-inf,-inf,SMS2
38395,SMS2,Clade_3014,-3.027229947395816,-2.72592842890929,SMS2
38396,SMS2,ERV_3392449,-3.7203771279557616,-inf,SMS2
38397,SMS2,ERV_2707035,-inf,-inf,SMS2
38398,SMS2,ERV_2973681,-inf,-inf,SMS2
38399,SMS2,ERV_2648934,-inf,-inf,SMS2
38400,SMS2,ERV_3394527,-inf,-inf,SMS2
38401,SMS2,ERV_2993004,-inf,-inf,SMS2
38402,SMS2,ERV_3358726,-inf,-inf,SMS2
38403,SMS2,Clade_2542,0.6363316987338318,-2.72592842890929,SMS2
38404,SMS2,Clade_2150,2.6512347192760966,0.6752689527528654,SMS2
38405,SMS2,Clade_552,-inf,-inf,SMS2
38406,SMS2,Clade_1858,4.018982074733339,1.9925704423858048,SMS2
38407,SMS2,Clade_83,6.288820879002483,5.1769287623712925,SMS2
38408,SMS2,Clade_482,0.5836879652484099,-2.72592842890929,SMS2
38409,SMS2,Clade_1601,1.2283827624224084,-1.1164905164751893,SMS2
38410,SMS2,ERV_4443071,-inf,-inf,SMS2
38411,SMS2,Clade_2099,-3.027229947395816,-inf,SMS2
38412,SMS2,ERV_3499144,-inf,-inf,SMS2
38413,SMS2,ERV_4003988,-1.5231525506195407,-inf,SMS2
38414,SMS2,Clade_731,1.0332130631506047,0.26980384464470153,SMS2
38415,SMS2,Clade_1571,-0.629334674597444,-inf,SMS2
38416,SMS2,ERV_2915997,-inf,-inf,SMS2
38417,SMS2,Clade_1533,-0.7246448544017688,-inf,SMS2
38418,SMS2,ERV_2602063,-inf,-2.72592842890929,SMS2
38419,SMS2,ERV_1288565,-2.6217648392876503,-inf,SMS2
38420,SMS2,Clade_1000,0.24991478559636177,-inf,SMS2
38421,SMS2,ERV_3582883,-2.33408276683587,-2.72592842890929,SMS2
38422,SMS2,ERV_2925064,-1.928617658727705,-inf,SMS2
38423,SMS2,ERV_1595247,-inf,-inf,SMS2
38424,SMS2,ERV_3215396,-inf,-inf,SMS2
38425,SMS2,ERV_3081709,-inf,-inf,SMS2
38426,SMS2,ERV_1823774,-inf,-inf,SMS2
38427,SMS2,Clade_1728,-1.4177920349617141,-inf,SMS2
38428,SMS2,ERV_2841642,-inf,-inf,SMS2
38429,SMS2,Clade_1112,-1.5231525506195407,-2.72592842890929,SMS2
38430,SMS2,Clade_2373,-0.9477884057159787,-inf,SMS2
38431,SMS2,Clade_2841,-inf,-inf,SMS2
38432,SMS2,ERV_3500073,-inf,-inf,SMS2
38433,SMS2,ERV_4228575,-3.7203771279557616,-inf,SMS2
38434,SMS2,Clade_1258,-0.9477884057159787,-2.72592842890929,SMS2
38435,SMS2,Clade_2592,-0.4245402619514307,-2.72592842890929,SMS2
38436,SMS2,ERV_3972639,-inf,-inf,SMS2
38437,SMS2,ERV_1784298,-inf,-inf,SMS2
38438,SMS2,Clade_1841,-inf,-inf,SMS2
38439,SMS2,ERV_4123850,-inf,-inf,SMS2
38440,SMS2,Clade_995,0.499130577220347,-2.0327812483493446,SMS2
38441,SMS2,Clade_2057,-3.027229947395816,-inf,SMS2
38442,SMS2,Clade_1115,-1.155427770494223,0.9876436377950181,SMS2
38443,SMS2,ERV_3405981,-inf,-inf,SMS2
38444,SMS2,Clade_1630,-inf,-inf,SMS2
38445,SMS2,Clade_1562,-0.6758546902323367,-inf,SMS2
38446,SMS2,Clade_2598,0.6490707245112616,-2.0327812483493446,SMS2
38447,SMS2,ERV_3589597,-inf,-inf,SMS2
38448,SMS2,ERV_2564787,-inf,-inf,SMS2
38449,SMS2,Clade_1465,-1.6409355862759238,-inf,SMS2
38450,SMS2,ERV_2027453,-inf,-inf,SMS2
38451,SMS2,ERV_2697119,-inf,-inf,SMS2
38452,SMS2,ERV_4430800,-inf,-inf,SMS2
38453,SMS2,Clade_1694,-2.6217648392876503,-inf,SMS2
38454,SMS2,ERV_3089179,-inf,-inf,SMS2
38455,SMS2,Clade_44,-3.7203771279557616,-inf,SMS2
38456,SMS2,Clade_990,-inf,-inf,SMS2
38457,SMS2,Clade_1503,-1.774466978900447,-inf,SMS2
38458,SMS2,ERV_3034200,-inf,-inf,SMS2
38459,SMS2,Clade_1869,3.9551688745820885,1.7849310776075604,SMS2
38460,SMS2,Clade_2896,-inf,-inf,SMS2
38461,SMS2,ERV_4363107,-inf,-inf,SMS2
38462,SMS2,ERV_1514779,-inf,-inf,SMS2
38463,SMS2,ERV_3922832,-inf,-inf,SMS2
38464,SMS2,ERV_2845586,-inf,-inf,SMS2
38465,SMS2,Clade_2636,-inf,-inf,SMS2
38466,SMS2,Clade_617,2.8930070904238,-0.6464868872294537,SMS2
38467,SMS2,ERV_1146317,-inf,-inf,SMS2
38468,SMS2,Clade_805,-3.7203771279557616,-inf,SMS2
38469,SMS2,ERV_2908732,-inf,-inf,SMS2
38470,SMS2,Clade_908,0.6363316987338318,0.9376332172203569,SMS2
38471,SMS2,Clade_2504,-inf,-inf,SMS2
38472,SMS2,ERV_3044115,-2.33408276683587,-inf,SMS2
38473,SMS2,Clade_230,0.2308665906256675,-1.1164905164751893,SMS2
38474,SMS2,Clade_1910,-2.33408276683587,-inf,SMS2
38475,SMS2,ERV_1940047,-inf,-inf,SMS2
38476,SMS2,ERV_1405198,-inf,-2.72592842890929,SMS2
38477,SMS2,ERV_2664096,-inf,-inf,SMS2
38478,SMS2,ERV_2715419,-3.027229947395816,-inf,SMS2
38479,SMS2,ERV_2951456,-1.4177920349617141,-inf,SMS2
38480,SMS2,Clade_772,-inf,-inf,SMS2
38481,SMS2,ERV_3187336,-inf,-inf,SMS2
38482,SMS2,Clade_765,-1.6409355862759238,-inf,SMS2
38483,SMS2,Clade_406,-3.027229947395816,-inf,SMS2
38484,SMS2,Clade_2119,-inf,-inf,SMS2
38485,SMS2,Clade_958,-3.7203771279557616,-inf,SMS2
38486,SMS2,ERV_2670169,-inf,-inf,SMS2
38487,SMS2,Clade_2248,0.40675725708933186,-1.6273161402411802,SMS2
38488,SMS2,Clade_1426,-inf,-inf,SMS2
38489,SMS2,ERV_1715521,-inf,-inf,SMS2
38490,SMS2,ERV_1124693,-inf,-inf,SMS2
38491,SMS2,ERV_2622212,-inf,-inf,SMS2
38492,SMS2,Clade_321,0.6490707245112616,-2.0327812483493446,SMS2
38493,SMS2,Clade_1941,-1.3224818551573894,-inf,SMS2
38494,SMS2,Clade_1272,-3.027229947395816,-inf,SMS2
38495,SMS2,Clade_1327,-3.7203771279557616,-inf,SMS2
38496,SMS2,Clade_17,-inf,-inf,SMS2
38497,SMS2,ERV_3495361,-inf,-inf,SMS2
38498,SMS2,Clade_1523,1.3485270742644717,-2.72592842890929,SMS2
38499,SMS2,Clade_562,-inf,-inf,SMS2
38500,SMS2,Clade_564,-inf,-inf,SMS2
38501,SMS2,Clade_1374,1.617160951745558,0.7705791325571906,SMS2
38502,SMS2,Clade_635,-inf,-inf,SMS2
38503,SMS2,ERV_2152762,-inf,-inf,SMS2
38504,SMS2,Clade_745,1.0245550004074904,-inf,SMS2
38505,SMS2,Clade_66,-1.5231525506195407,-inf,SMS2
38506,SMS2,ERV_2017260,-inf,-inf,SMS2
38507,SMS2,ERV_2466648,-inf,-inf,SMS2
38508,SMS2,Clade_2500,-inf,-inf,SMS2
38509,SMS2,ERV_3541435,-inf,-inf,SMS2
38510,SMS2,Clade_1624,-inf,-inf,SMS2
38511,SMS2,ERV_3466156,-inf,-inf,SMS2
38512,SMS2,Clade_2723,-inf,-inf,SMS2
38513,SMS2,Clade_1109,-3.7203771279557616,-inf,SMS2
38514,SMS2,Clade_964,0.854333850547623,-0.6464868872294537,SMS2
38515,SMS2,Clade_778,-inf,-inf,SMS2
38516,SMS2,ERV_2696450,-3.027229947395816,-2.72592842890929,SMS2
38517,SMS2,Clade_1187,-1.5231525506195407,-1.339634067789399,SMS2
38518,SMS2,Clade_2994,-inf,-inf,SMS2
38519,SMS2,Clade_428,-2.1109392155216593,-inf,SMS2
38520,SMS2,ERV_4360317,-3.7203771279557616,-inf,SMS2
38521,SMS2,ERV_2964247,-inf,-inf,SMS2
38522,SMS2,ERV_2040081,0.9617540991684599,-inf,SMS2
38523,SMS2,ERV_3215197,-inf,-inf,SMS2
38524,SMS2,ERV_4395429,-inf,-inf,SMS2
38525,SMS2,Clade_2746,-3.027229947395816,-inf,SMS2
38526,SMS2,ERV_3238550,0.1297704737542989,-1.6273161402411802,SMS2
38527,SMS2,Clade_710,-inf,-inf,SMS2
38528,SMS2,Clade_2975,-inf,-inf,SMS2
38529,SMS2,ERV_1210135,-inf,-inf,SMS2
38530,SMS2,Clade_2663,0.8439710635120763,-0.9341689596812347,SMS2
38531,SMS2,ERV_1213075,-inf,-inf,SMS2
38532,SMS2,ERV_2875093,-inf,-inf,SMS2
38533,SMS2,ERV_3220100,-inf,-inf,SMS2
38534,SMS2,Clade_2565,-inf,-inf,SMS2
38535,SMS2,Clade_274,-inf,-inf,SMS2
38536,SMS2,ERV_1522479,-inf,-inf,SMS2
38537,SMS2,ERV_3044779,-inf,-inf,SMS2
38538,SMS2,Clade_1177,-inf,-inf,SMS2
38539,SMS2,ERV_2743701,-2.33408276683587,-inf,SMS2
38540,SMS2,Clade_1565,1.3733730728510025,-2.0327812483493446,SMS2
38541,SMS2,Clade_465,1.8668715304444896,-0.4233433359152438,SMS2
38542,SMS2,ERV_4168827,-inf,-inf,SMS2
38543,SMS2,Clade_1609,-1.4177920349617141,-inf,SMS2
38544,SMS2,ERV_2018155,-inf,-inf,SMS2
38545,SMS2,Clade_578,3.2989195257592847,-0.16097907144775292,SMS2
38546,SMS2,ERV_2579873,-inf,-inf,SMS2
38547,SMS2,ERV_1995895,-inf,-inf,SMS2
38548,SMS2,Clade_1222,-inf,-inf,SMS2
38549,SMS2,ERV_2988969,-inf,-inf,SMS2
38550,SMS2,Clade_29,-3.7203771279557616,-inf,SMS2
38551,SMS2,Clade_1677,2.373192642089376,0.4929473959589112,SMS2
38552,SMS2,ERV_3401418,-inf,-inf,SMS2
38553,SMS2,Clade_2188,-inf,-inf,SMS2
38554,SMS2,ERV_3861934,-inf,-inf,SMS2
38555,SMS2,ERV_2723075,-inf,-inf,SMS2
38556,SMS2,Clade_2973,-inf,-inf,SMS2
38557,SMS2,Clade_1027,-2.33408276683587,-2.0327812483493446,SMS2
38558,SMS2,ERV_2160713,0.2308665906256675,-inf,SMS2
38559,SMS2,Clade_2661,0.9240137711856128,-0.7800182798539764,SMS2
38560,SMS2,Clade_74,-inf,-inf,SMS2
38561,SMS2,ERV_2289356,-inf,-inf,SMS2
38562,SMS2,ERV_1429938,-1.0813197983405014,-1.6273161402411802,SMS2
38563,SMS2,Clade_2634,-inf,-inf,SMS2
38564,SMS2,ERV_4398524,-inf,-inf,SMS2
38565,SMS2,ERV_1973173,-inf,-inf,SMS2
38566,SMS2,ERV_4243991,-inf,-inf,SMS2
38567,SMS2,ERV_1154628,-inf,-inf,SMS2
38568,SMS2,ERV_3136848,-inf,-inf,SMS2
38569,SMS2,ERV_1675841,-inf,-inf,SMS2
38570,SMS2,ERV_1880598,-inf,-inf,SMS2
38571,SMS2,Clade_2001,3.0842373921068638,0.5699084370950396,SMS2
38572,SMS2,ERV_1050839,-inf,-inf,SMS2
38573,SMS2,Clade_427,-3.7203771279557616,-inf,SMS2
38574,SMS2,Clade_2616,-3.027229947395816,-inf,SMS2
38575,SMS2,Clade_1339,3.29263866168387,1.7627079408228503,SMS2
38576,SMS2,ERV_3798866,-2.6217648392876503,-inf,SMS2
38577,SMS2,ERV_4354329,-inf,-inf,SMS2
38578,SMS2,ERV_3056226,-inf,-inf,SMS2
38579,SMS2,Clade_2411,-3.7203771279557616,-2.72592842890929,SMS2
38580,SMS2,ERV_3439778,-3.7203771279557616,-inf,SMS2
38581,SMS2,Clade_2403,-inf,-inf,SMS2
38582,SMS2,Clade_1252,0.6490707245112616,-0.9341689596812347,SMS2
38583,SMS2,ERV_1945451,-inf,-inf,SMS2
38584,SMS2,ERV_3946666,-inf,-inf,SMS2
38585,SMS2,ERV_1919445,-2.6217648392876503,-inf,SMS2
38586,SMS2,Clade_2880,-inf,-inf,SMS2
38587,SMS2,Clade_1313,-0.8871637838995436,-inf,SMS2
38588,SMS2,ERV_3046294,-3.7203771279557616,-inf,SMS2
38589,SMS2,Clade_2919,0.5423027490855556,-1.6273161402411802,SMS2
38590,SMS2,Clade_1989,-3.7203771279557616,-inf,SMS2
38591,SMS2,ERV_3384474,-inf,-inf,SMS2
38592,SMS2,ERV_4155259,-inf,-inf,SMS2
38593,SMS2,Clade_366,1.3794892998684385,-2.0327812483493446,SMS2
38594,SMS2,Clade_1039,2.8448878420796015,1.704888369934024,SMS2
38595,SMS2,Clade_2517,-inf,-inf,SMS2
38596,SMS2,ERV_2815883,-inf,-inf,SMS2
38597,SMS2,ERV_4407739,-inf,-inf,SMS2
38598,SMS2,ERV_3322670,-2.6217648392876503,-inf,SMS2
38599,SMS2,ERV_2560838,-3.027229947395816,-inf,SMS2
38600,SMS2,ERV_2963577,0.150823882952131,-2.0327812483493446,SMS2
38601,SMS2,Clade_2590,-0.3191797462936044,-2.72592842890929,SMS2
38602,SMS2,ERV_4361536,-0.006805061251451969,1.8384197625585468,SMS2
38603,SMS2,ERV_3021865,-inf,-inf,SMS2
38604,SMS2,ERV_2506687,-inf,-inf,SMS2
38605,SMS2,Clade_1213,0.5137293766414995,-0.7800182798539764,SMS2
38606,SMS2,Clade_2077,-inf,-inf,SMS2
38607,SMS2,ERV_1327402,-1.155427770494223,-inf,SMS2
38608,SMS2,Clade_318,1.4095215869673137,1.88919208793197,SMS2
38609,SMS2,Clade_2456,0.9524517065061465,-1.1164905164751893,SMS2
38610,SMS2,Clade_2673,-3.027229947395816,-inf,SMS2
38611,SMS2,Clade_2045,-3.7203771279557616,-inf,SMS2
38612,SMS2,Clade_2736,-inf,-inf,SMS2
38613,SMS2,ERV_1278353,-3.7203771279557616,-inf,SMS2
38614,SMS2,ERV_2999627,-inf,-inf,SMS2
38615,SMS2,Clade_920,-inf,-inf,SMS2
38616,SMS2,ERV_1852367,-0.05681548182611326,-1.6273161402411802,SMS2
38617,SMS2,Clade_907,-1.6409355862759238,-inf,SMS2
38618,SMS2,ERV_2698804,-3.7203771279557616,-inf,SMS2
38619,SMS2,Clade_2897,-inf,-inf,SMS2
38620,SMS2,ERV_1184395,-inf,-inf,SMS2
38621,SMS2,Clade_88,-inf,-inf,SMS2
38622,SMS2,Clade_2014,1.5977428658884567,-0.24102177912128925,SMS2
38623,SMS2,ERV_3523147,-inf,-inf,SMS2
38624,SMS2,Clade_1905,-inf,-inf,SMS2
38625,SMS2,ERV_3926071,-2.33408276683587,-inf,SMS2
38626,SMS2,ERV_2869475,-inf,-inf,SMS2
38627,SMS2,Clade_2559,-0.1940166033395983,-0.16097907144775292,SMS2
38628,SMS2,Clade_922,-0.9477884057159787,-2.72592842890929,SMS2
38629,SMS2,Clade_1588,2.1904195160847673,0.8575905095468203,SMS2
38630,SMS2,ERV_1046464,-inf,-inf,SMS2
38631,SMS2,Clade_694,-1.0813197983405014,-inf,SMS2
38632,SMS2,ERV_3531884,-inf,-inf,SMS2
38633,SMS2,ERV_1595253,-inf,-inf,SMS2
38634,SMS2,Clade_2303,-0.8871637838995436,-1.6273161402411802,SMS2
38635,SMS2,Clade_555,-inf,-inf,SMS2
38636,SMS2,ERV_4304709,-inf,-inf,SMS2
38637,SMS2,ERV_3266354,-inf,-inf,SMS2
38638,SMS2,Clade_1317,-0.6758546902323367,-1.6273161402411802,SMS2
38639,SMS2,Clade_25,-2.6217648392876503,-inf,SMS2
38640,SMS2,Clade_767,-0.1940166033395983,-2.72592842890929,SMS2
38641,SMS2,ERV_4093413,-inf,-inf,SMS2
38642,SMS2,ERV_3834019,-inf,-inf,SMS2
38643,SMS2,ERV_3270725,-3.7203771279557616,-2.0327812483493446,SMS2
38644,SMS2,ERV_4385343,-inf,-inf,SMS2
38645,SMS2,ERV_3664272,-inf,-inf,SMS2
38646,SMS2,Clade_211,-3.7203771279557616,-inf,SMS2
38647,SMS2,ERV_4438608,-inf,-inf,SMS2
38648,SMS2,ERV_2587108,-3.027229947395816,-inf,SMS2
38649,SMS2,ERV_2908830,-0.082790968229374,-2.0327812483493446,SMS2
38650,SMS2,Clade_2633,-inf,-inf,SMS2
38651,SMS2,ERV_3782473,-0.46228058993427784,-2.72592842890929,SMS2
38652,SMS2,ERV_1731490,-inf,-inf,SMS2
38653,SMS2,Clade_2311,-inf,-inf,SMS2
38654,SMS2,ERV_4439173,-inf,-inf,SMS2
38655,SMS2,ERV_3750573,-inf,-inf,SMS2
38656,SMS2,ERV_4297379,-inf,-inf,SMS2
38657,SMS2,Clade_1461,-inf,-inf,SMS2
38658,SMS2,ERV_4069335,-inf,-inf,SMS2
38659,SMS2,Clade_1748,-1.6409355862759238,-inf,SMS2
38660,SMS2,Clade_291,6.1842098200236695,5.064353951794193,SMS2
38661,SMS2,Clade_1802,-inf,-inf,SMS2
38662,SMS2,Clade_1872,3.8963986807426125,1.7399796897452942,SMS2
38663,SMS2,ERV_1207201,-inf,-inf,SMS2
