,sample,herv_or_clade,cpm1,cpm2,color_column
3298,AMS3,ERV_3360766,-inf,-inf,AMS3
3299,AMS3,ERV_3303787,-inf,-inf,AMS3
3300,AMS3,ERV_3022815,-inf,-inf,AMS3
3301,AMS3,ERV_2804864,-inf,-inf,AMS3
3302,AMS3,ERV_3018597,-inf,-inf,AMS3
3303,AMS3,ERV_1926091,-2.8870636253880573,-inf,AMS3
3304,AMS3,ERV_2044837,-inf,-inf,AMS3
3305,AMS3,ERV_2632087,-inf,-inf,AMS3
3306,AMS3,ERV_4262972,-inf,-inf,AMS3
3307,AMS3,ERV_1205930,-2.8870636253880573,-inf,AMS3
3308,AMS3,ERV_3845532,-inf,-inf,AMS3
3309,AMS3,ERV_3004198,-inf,-inf,AMS3
3310,AMS3,ERV_4436683,-inf,-inf,AMS3
3311,AMS3,ERV_1822930,-inf,-inf,AMS3
3312,AMS3,ERV_3515491,-inf,-inf,AMS3
3313,AMS3,ERV_1021404,-3.5802108059480027,-inf,AMS3
3314,AMS3,ERV_2227606,-inf,-inf,AMS3
3315,AMS3,ERV_1135777,-inf,-inf,AMS3
3316,AMS3,ERV_3765582,-inf,-inf,AMS3
3317,AMS3,ERV_4361429,-inf,-inf,AMS3
3318,AMS3,ERV_1972389,-2.8870636253880573,-inf,AMS3
3319,AMS3,ERV_1558036,-1.3829862286117827,-inf,AMS3
3320,AMS3,ERV_3408877,-inf,-inf,AMS3
3321,AMS3,ERV_2508121,-inf,-inf,AMS3
3322,AMS3,ERV_3602656,-inf,-inf,AMS3
3323,AMS3,ERV_4431931,-inf,-inf,AMS3
3324,AMS3,ERV_1821192,-inf,-inf,AMS3
3325,AMS3,ERV_2883984,-inf,-inf,AMS3
3326,AMS3,ERV_1975530,-inf,-inf,AMS3
3327,AMS3,ERV_4429932,-inf,-inf,AMS3
3328,AMS3,ERV_2727567,-inf,-inf,AMS3
3329,AMS3,ERV_1887448,-2.481598517279892,-inf,AMS3
3330,AMS3,ERV_2968587,-2.193916444828111,-inf,AMS3
3331,AMS3,ERV_3031643,-2.8870636253880573,-inf,AMS3
3332,AMS3,ERV_2694696,-2.481598517279892,-inf,AMS3
3333,AMS3,ERV_2230443,-inf,-inf,AMS3
3334,AMS3,ERV_3383444,-inf,-inf,AMS3
3335,AMS3,ERV_3790697,-2.481598517279892,-1.703767793720986,AMS3
3336,AMS3,ERV_4256041,-1.7884513367199464,-inf,AMS3
3337,AMS3,ERV_1201328,-inf,-inf,AMS3
3338,AMS3,ERV_2621964,-inf,-inf,AMS3
3339,AMS3,ERV_3363978,-inf,-inf,AMS3
3340,AMS3,ERV_1723311,1.2560711010034764,-inf,AMS3
3341,AMS3,ERV_2171742,-inf,-inf,AMS3
3342,AMS3,ERV_3350411,-inf,-inf,AMS3
3343,AMS3,ERV_1154965,-inf,-inf,AMS3
3344,AMS3,ERV_1131539,-inf,-inf,AMS3
3345,AMS3,ERV_3854358,-2.8870636253880573,-inf,AMS3
3346,AMS3,ERV_1060650,-inf,-inf,AMS3
3347,AMS3,ERV_4261938,-inf,-inf,AMS3
3348,AMS3,ERV_3432394,-inf,-inf,AMS3
3349,AMS3,ERV_4130973,-inf,-inf,AMS3
3350,AMS3,ERV_4432672,-inf,-inf,AMS3
3351,AMS3,ERV_3609081,-2.8870636253880573,-inf,AMS3
3352,AMS3,ERV_1869041,-inf,-inf,AMS3
3353,AMS3,ERV_3034851,-inf,-inf,AMS3
3354,AMS3,ERV_2789392,-1.9707728935139017,-2.802380082389096,AMS3
3355,AMS3,ERV_2683046,-1.9707728935139017,-inf,AMS3
3356,AMS3,ERV_2952417,-2.8870636253880573,-inf,AMS3
3357,AMS3,ERV_3394320,-inf,-inf,AMS3
3358,AMS3,ERV_1820922,-inf,-inf,AMS3
3359,AMS3,ERV_4387763,-inf,-inf,AMS3
3360,AMS3,ERV_3472848,-inf,-inf,AMS3
3361,AMS3,ERV_4423774,-inf,-inf,AMS3
3362,AMS3,ERV_4012297,-inf,-inf,AMS3
3363,AMS3,ERV_4418572,-inf,-inf,AMS3
3364,AMS3,ERV_4444210,-inf,-inf,AMS3
3365,AMS3,ERV_4266879,-inf,-inf,AMS3
3366,AMS3,ERV_1490949,-1.9707728935139017,-2.802380082389096,AMS3
3367,AMS3,ERV_3935504,-0.689839048051837,-inf,AMS3
3368,AMS3,ERV_3517172,-inf,-inf,AMS3
3369,AMS3,ERV_1795165,-inf,-inf,AMS3
3370,AMS3,ERV_4428570,-inf,-inf,AMS3
3371,AMS3,ERV_2765629,-inf,-inf,AMS3
3372,AMS3,ERV_2507534,-inf,-inf,AMS3
3373,AMS3,ERV_3608943,1.0832282881640656,-1.0106206131610405,AMS3
3374,AMS3,ERV_2734541,-inf,-inf,AMS3
3375,AMS3,ERV_3723420,-2.8870636253880573,-inf,AMS3
3376,AMS3,ERV_3973624,-1.7884513367199464,-inf,AMS3
3377,AMS3,ERV_4379364,-inf,-inf,AMS3
3378,AMS3,ERV_2140506,-inf,-inf,AMS3
3379,AMS3,ERV_4429027,-inf,-inf,AMS3
3380,AMS3,ERV_1145209,-1.1823155331496311,-inf,AMS3
3381,AMS3,ERV_3857649,-2.193916444828111,-inf,AMS3
3382,AMS3,ERV_3461428,-inf,-inf,AMS3
3383,AMS3,ERV_3763105,-inf,-inf,AMS3
3384,AMS3,ERV_3270454,-inf,-inf,AMS3
3385,AMS3,ERV_3598266,-inf,-inf,AMS3
3386,AMS3,ERV_1978572,-inf,-inf,AMS3
3387,AMS3,ERV_2694919,-2.8870636253880573,-inf,AMS3
3388,AMS3,ERV_4420824,-inf,-inf,AMS3
3389,AMS3,ERV_1642427,-2.8870636253880573,-inf,AMS3
3390,AMS3,ERV_3876194,-inf,-inf,AMS3
3391,AMS3,ERV_2248203,1.8269609655121173,-inf,AMS3
3392,AMS3,ERV_3179070,1.912850637392547,-0.4997949893950497,AMS3
3393,AMS3,ERV_2721141,-inf,-inf,AMS3
3394,AMS3,ERV_2048272,-inf,-inf,AMS3
3395,AMS3,ERV_2968139,-2.8870636253880573,-inf,AMS3
3396,AMS3,ERV_2841736,-inf,-inf,AMS3
3397,AMS3,ERV_3141368,-2.8870636253880573,-inf,AMS3
3398,AMS3,ERV_4297941,-inf,-inf,AMS3
3399,AMS3,ERV_2113455,-inf,-inf,AMS3
3400,AMS3,ERV_2752900,-2.481598517279892,-inf,AMS3
3401,AMS3,ERV_3268492,-0.941153476332743,-inf,AMS3
3402,AMS3,ERV_3351783,-inf,-inf,AMS3
3403,AMS3,ERV_1691767,-inf,-inf,AMS3
3404,AMS3,ERV_3394145,-inf,-inf,AMS3
3405,AMS3,ERV_4347116,-inf,-inf,AMS3
3406,AMS3,ERV_3665279,-inf,-inf,AMS3
3407,AMS3,ERV_4383502,-inf,-inf,AMS3
3408,AMS3,ERV_3636536,-inf,-inf,AMS3
3409,AMS3,ERV_4114691,-2.193916444828111,-inf,AMS3
3410,AMS3,ERV_1881024,-inf,-inf,AMS3
3411,AMS3,ERV_2619285,-inf,-inf,AMS3
3412,AMS3,ERV_1891385,-0.17901342428584618,-1.703767793720986,AMS3
3413,AMS3,ERV_4193051,-inf,-inf,AMS3
3414,AMS3,ERV_3514865,-inf,-inf,AMS3
3415,AMS3,ERV_2941078,-1.7884513367199464,-inf,AMS3
3416,AMS3,ERV_3271852,-2.193916444828111,-inf,AMS3
3417,AMS3,ERV_3359192,-2.8870636253880573,-inf,AMS3
3418,AMS3,ERV_2226967,-2.193916444828111,-inf,AMS3
3419,AMS3,ERV_3551861,-inf,-inf,AMS3
3420,AMS3,ERV_1859144,2.8016052114580967,-0.09432988128688534,AMS3
3421,AMS3,ERV_4284632,-inf,-inf,AMS3
3422,AMS3,ERV_1025039,-inf,-inf,AMS3
3423,AMS3,ERV_4366532,-inf,-inf,AMS3
3424,AMS3,ERV_1228545,-inf,-inf,AMS3
3425,AMS3,ERV_1697111,1.8665265657183086,-2.1092329018291505,AMS3
3426,AMS3,ERV_2838000,-inf,-inf,AMS3
3427,AMS3,ERV_2843735,-inf,-inf,AMS3
3428,AMS3,ERV_3252809,0.9523886872052544,-2.1092329018291505,AMS3
3429,AMS3,ERV_3467458,-inf,-inf,AMS3
3430,AMS3,ERV_1962856,-3.5802108059480027,-inf,AMS3
3431,AMS3,ERV_2092953,-inf,-inf,AMS3
3432,AMS3,ERV_1923789,-inf,-inf,AMS3
3433,AMS3,ERV_1486598,1.8179518955697511,-0.2374307249275586,AMS3
3434,AMS3,ERV_2805120,-inf,-inf,AMS3
3435,AMS3,ERV_4385159,-inf,-inf,AMS3
3436,AMS3,ERV_3771731,-inf,-inf,AMS3
3437,AMS3,ERV_4438181,-inf,-inf,AMS3
3438,AMS3,ERV_1481585,-2.8870636253880573,-inf,AMS3
3439,AMS3,ERV_2462905,-inf,-inf,AMS3
3440,AMS3,ERV_4389645,-inf,-inf,AMS3
3441,AMS3,ERV_1006908,-inf,-inf,AMS3
3442,AMS3,ERV_3228348,-inf,-inf,AMS3
3443,AMS3,ERV_3925736,-inf,-inf,AMS3
3444,AMS3,ERV_3363889,-inf,-inf,AMS3
3445,AMS3,ERV_2846057,-inf,-inf,AMS3
3446,AMS3,ERV_4290533,-inf,-inf,AMS3
3447,AMS3,ERV_4236461,-inf,-inf,AMS3
3448,AMS3,ERV_2794712,-inf,-inf,AMS3
3449,AMS3,ERV_3552318,-inf,-inf,AMS3
3450,AMS3,ERV_1009629,-inf,-inf,AMS3
3451,AMS3,ERV_3578897,0.5141337562740992,-0.4997949893950497,AMS3
3452,AMS3,ERV_3552033,-inf,-inf,AMS3
3453,AMS3,ERV_1210060,-inf,-inf,AMS3
3454,AMS3,ERV_1253611,-inf,-inf,AMS3
3455,AMS3,ERV_3991586,1.0545181822816343,-2.1092329018291505,AMS3
3456,AMS3,ERV_4387715,-inf,-2.802380082389096,AMS3
3457,AMS3,ERV_1840578,-inf,-inf,AMS3
3458,AMS3,ERV_1894170,-inf,-inf,AMS3
3459,AMS3,ERV_3468868,-3.5802108059480027,-2.802380082389096,AMS3
3460,AMS3,ERV_1248979,-inf,-inf,AMS3
3461,AMS3,ERV_1823038,-inf,-inf,AMS3
3462,AMS3,ERV_2245284,-inf,-inf,AMS3
3463,AMS3,ERV_2203989,-inf,-inf,AMS3
3464,AMS3,ERV_4444024,-inf,-inf,AMS3
3465,AMS3,ERV_3506858,0.7102486352003893,-2.1092329018291505,AMS3
3466,AMS3,ERV_2394906,0.7102486352003893,-inf,AMS3
3467,AMS3,ERV_4445280,-inf,-inf,AMS3
3468,AMS3,ERV_3832217,-inf,-inf,AMS3
3469,AMS3,ERV_1807250,1.8836209990776085,-0.40448480959072486,AMS3
3470,AMS3,ERV_3642501,-2.8870636253880573,-2.1092329018291505,AMS3
3471,AMS3,ERV_4291938,-inf,-2.802380082389096,AMS3
3472,AMS3,ERV_4374896,-inf,-inf,AMS3
3473,AMS3,ERV_2632180,-inf,-inf,AMS3
3474,AMS3,ERV_4418217,-inf,-inf,AMS3
3475,AMS3,ERV_1937160,-inf,-inf,AMS3
3476,AMS3,ERV_1018595,1.2718194579716156,-2.1092329018291505,AMS3
3477,AMS3,ERV_2619952,-inf,-inf,AMS3
3478,AMS3,ERV_3601443,-inf,-inf,AMS3
3479,AMS3,ERV_4442096,-inf,-inf,AMS3
3480,AMS3,ERV_3665895,-1.7884513367199464,-inf,AMS3
3481,AMS3,ERV_1903643,-0.21291497596152742,-inf,AMS3
3482,AMS3,ERV_2767867,-inf,-inf,AMS3
3483,AMS3,ERV_2898398,-inf,-inf,AMS3
3484,AMS3,ERV_3985839,-inf,-inf,AMS3
3485,AMS3,ERV_2226807,-inf,-inf,AMS3
3486,AMS3,ERV_3209476,-inf,-inf,AMS3
3487,AMS3,ERV_2765324,-inf,-inf,AMS3
3488,AMS3,ERV_1328262,-inf,-inf,AMS3
3489,AMS3,ERV_2161683,-inf,-inf,AMS3
3490,AMS3,ERV_2601006,-inf,-inf,AMS3
3491,AMS3,ERV_4367431,-inf,-inf,AMS3
3492,AMS3,ERV_2765576,-inf,-inf,AMS3
3493,AMS3,ERV_1746613,-inf,-inf,AMS3
3494,AMS3,ERV_1720345,-inf,-inf,AMS3
3495,AMS3,ERV_3355927,-inf,-inf,AMS3
3496,AMS3,ERV_2826921,-inf,-inf,AMS3
3497,AMS3,ERV_2900252,-inf,-inf,AMS3
3498,AMS3,ERV_2818908,-inf,-inf,AMS3
3499,AMS3,ERV_2592730,-1.5007692642681658,-inf,AMS3
3500,AMS3,ERV_2495614,-2.193916444828111,-inf,AMS3
3501,AMS3,ERV_1171870,-inf,-inf,AMS3
3502,AMS3,ERV_2818847,-inf,-inf,AMS3
3503,AMS3,ERV_2397072,-inf,-inf,AMS3
3504,AMS3,ERV_4279309,-inf,-inf,AMS3
3505,AMS3,ERV_1942086,1.8403241933242844,-2.802380082389096,AMS3
3506,AMS3,ERV_1221389,-inf,-inf,AMS3
3507,AMS3,ERV_2945474,0.13336126075630622,-inf,AMS3
3508,AMS3,ERV_4224993,-inf,-inf,AMS3
3509,AMS3,ERV_3552361,-inf,-inf,AMS3
3510,AMS3,ERV_3548152,-inf,-inf,AMS3
3511,AMS3,ERV_3064855,-inf,-inf,AMS3
3512,AMS3,ERV_4058598,-2.193916444828111,-inf,AMS3
3513,AMS3,ERV_3664766,-inf,-inf,AMS3
3514,AMS3,ERV_2675596,-inf,-inf,AMS3
3515,AMS3,ERV_2224568,0.3900811076041203,-2.802380082389096,AMS3
3516,AMS3,ERV_4444465,-inf,-inf,AMS3
3517,AMS3,ERV_1980273,-inf,-inf,AMS3
3518,AMS3,ERV_1070103,-inf,-inf,AMS3
3519,AMS3,ERV_1769467,-inf,-inf,AMS3
3520,AMS3,ERV_2078152,-inf,-inf,AMS3
3521,AMS3,ERV_4362162,-inf,-inf,AMS3
3522,AMS3,ERV_1171165,0.030707106696222963,-2.802380082389096,AMS3
3523,AMS3,ERV_3345672,-inf,-inf,AMS3
3524,AMS3,ERV_4256526,-inf,-inf,AMS3
3525,AMS3,ERV_4440993,-inf,-inf,AMS3
3526,AMS3,ERV_3294085,-inf,-inf,AMS3
3527,AMS3,ERV_2126516,-inf,-inf,AMS3
3528,AMS3,ERV_2715311,-inf,-inf,AMS3
3529,AMS3,ERV_2618951,-inf,-inf,AMS3
3530,AMS3,ERV_2952466,-3.5802108059480027,-inf,AMS3
3531,AMS3,ERV_3523212,-inf,-inf,AMS3
3532,AMS3,ERV_1123990,-inf,-inf,AMS3
3533,AMS3,ERV_3437694,-inf,-inf,AMS3
3534,AMS3,ERV_2374329,-inf,-inf,AMS3
3535,AMS3,ERV_1632241,1.2873236445075809,-1.703767793720986,AMS3
3536,AMS3,ERV_2765399,-inf,-inf,AMS3
3537,AMS3,ERV_1727940,-inf,-inf,AMS3
3538,AMS3,ERV_2935599,-inf,-inf,AMS3
3539,AMS3,ERV_2572379,-inf,-inf,AMS3
3540,AMS3,ERV_3638264,-inf,-inf,AMS3
3541,AMS3,ERV_1821151,-1.7884513367199464,-inf,AMS3
3542,AMS3,ERV_2995885,-inf,-inf,AMS3
3543,AMS3,ERV_2893027,-inf,-inf,AMS3
3544,AMS3,ERV_2387760,-2.8870636253880573,-inf,AMS3
3545,AMS3,ERV_3961347,-inf,-inf,AMS3
3546,AMS3,ERV_3900500,-inf,-inf,AMS3
3547,AMS3,ERV_2115723,-inf,-inf,AMS3
3548,AMS3,ERV_3113772,-inf,-inf,AMS3
3549,AMS3,ERV_3459175,-inf,-inf,AMS3
3550,AMS3,ERV_3112486,-inf,-inf,AMS3
3551,AMS3,ERV_3370525,-inf,-inf,AMS3
3552,AMS3,ERV_4002938,-inf,-inf,AMS3
3553,AMS3,ERV_3727289,-inf,-inf,AMS3
3554,AMS3,ERV_4062599,-inf,-inf,AMS3
3555,AMS3,ERV_3264586,-inf,-inf,AMS3
3556,AMS3,ERV_4377195,-inf,-inf,AMS3
3557,AMS3,ERV_1939167,-0.689839048051837,-inf,AMS3
3558,AMS3,ERV_1034415,-inf,-inf,AMS3
3559,AMS3,ERV_4442765,-inf,-inf,AMS3
3560,AMS3,ERV_4001706,-inf,-inf,AMS3
3561,AMS3,ERV_1736721,-inf,-inf,AMS3
3562,AMS3,ERV_2301585,-0.8076220837082205,-1.416085721269205,AMS3
3563,AMS3,ERV_4426735,-inf,-inf,AMS3
3564,AMS3,ERV_3955809,-inf,-inf,AMS3
3565,AMS3,ERV_1332662,-inf,-inf,AMS3
3566,AMS3,ERV_1262697,1.1111370762811423,-inf,AMS3
3567,AMS3,ERV_1008624,0.6244818134429644,-2.802380082389096,AMS3
3568,AMS3,ERV_3660419,-inf,-inf,AMS3
3569,AMS3,ERV_2009013,-inf,-inf,AMS3
3570,AMS3,ERV_1486597,1.5555876311022603,-inf,AMS3
3571,AMS3,ERV_1231886,-inf,-inf,AMS3
3572,AMS3,ERV_2093052,-1.9707728935139017,-2.802380082389096,AMS3
3573,AMS3,ERV_3019504,-inf,-inf,AMS3
3574,AMS3,ERV_2535574,-inf,-inf,AMS3
3575,AMS3,ERV_1267080,-inf,-inf,AMS3
3576,AMS3,ERV_2078201,-inf,-inf,AMS3
3577,AMS3,ERV_3596148,-inf,-inf,AMS3
3578,AMS3,ERV_3967606,-inf,-inf,AMS3
3579,AMS3,ERV_2763178,-inf,-inf,AMS3
3580,AMS3,ERV_3712791,-inf,-inf,AMS3
3581,AMS3,ERV_3062191,-inf,-inf,AMS3
3582,AMS3,ERV_2520689,-1.0953041561600012,-inf,AMS3
3583,AMS3,ERV_4368805,-inf,-inf,AMS3
3584,AMS3,ERV_2333378,-inf,-inf,AMS3
3585,AMS3,ERV_2573464,-inf,-inf,AMS3
3586,AMS3,ERV_4446467,-inf,-inf,AMS3
3587,AMS3,ERV_3961270,0.2484305905410935,-inf,AMS3
3588,AMS3,ERV_4445145,-inf,-inf,AMS3
3589,AMS3,ERV_3860066,-inf,-inf,AMS3
3590,AMS3,ERV_3673342,-0.11447490314827508,-2.802380082389096,AMS3
3591,AMS3,ERV_3869202,-inf,-inf,AMS3
3592,AMS3,ERV_4305194,-inf,-inf,AMS3
3593,AMS3,ERV_1096645,-inf,-inf,AMS3
3594,AMS3,ERV_2858207,-2.8870636253880573,-inf,AMS3
3595,AMS3,ERV_2242251,-2.481598517279892,-inf,AMS3
3596,AMS3,ERV_3970514,-inf,-inf,AMS3
3597,AMS3,ERV_3003360,-inf,-inf,AMS3
3598,AMS3,ERV_3354531,-inf,-inf,AMS3
3599,AMS3,ERV_1088513,-1.9707728935139017,-inf,AMS3
3600,AMS3,ERV_3788559,0.3710329126334258,-inf,AMS3
3601,AMS3,ERV_2929330,-inf,-inf,AMS3
3602,AMS3,ERV_1069516,-2.193916444828111,-2.802380082389096,AMS3
3603,AMS3,ERV_3950145,-inf,-inf,AMS3
3604,AMS3,ERV_3818662,-2.8870636253880573,-inf,AMS3
3605,AMS3,ERV_4367443,-inf,-inf,AMS3
3606,AMS3,ERV_3182061,-inf,-inf,AMS3
3607,AMS3,ERV_4286550,-inf,-inf,AMS3
3608,AMS3,ERV_1107814,-inf,-inf,AMS3
3609,AMS3,ERV_4362026,-inf,-inf,AMS3
3610,AMS3,ERV_1221042,1.4632143109712452,0.5988172992730603,AMS3
3611,AMS3,ERV_3224702,-0.08370324448152147,-inf,AMS3
3612,AMS3,ERV_3108417,0.9306487005688484,-inf,AMS3
3613,AMS3,ERV_4440687,-inf,-inf,AMS3
3614,AMS3,ERV_4445472,-inf,-inf,AMS3
3615,AMS3,ERV_2090115,-inf,-inf,AMS3
3616,AMS3,ERV_1029012,0.6244818134429644,-inf,AMS3
3617,AMS3,ERV_1203199,-2.193916444828111,-2.802380082389096,AMS3
3618,AMS3,ERV_2618599,-inf,-inf,AMS3
3619,AMS3,ERV_4375214,-inf,-inf,AMS3
3620,AMS3,ERV_1155895,2.1067645503918184,-1.416085721269205,AMS3
3621,AMS3,ERV_4312419,-inf,-inf,AMS3
3622,AMS3,ERV_1879967,-inf,-inf,AMS3
3623,AMS3,ERV_4437551,-inf,-inf,AMS3
3624,AMS3,ERV_3903083,-inf,-inf,AMS3
3625,AMS3,ERV_2743682,-2.481598517279892,-inf,AMS3
3626,AMS3,ERV_4421240,-inf,-inf,AMS3
3627,AMS3,ERV_2909432,-0.08370324448152147,-inf,AMS3
3628,AMS3,ERV_4394287,-inf,-inf,AMS3
3629,AMS3,ERV_3265683,-inf,-inf,AMS3
3630,AMS3,ERV_1881949,-inf,-inf,AMS3
3631,AMS3,ERV_2617562,-inf,-inf,AMS3
3632,AMS3,ERV_3837692,0.7892370465190199,-0.7229385407092597,AMS3
3633,AMS3,ERV_1071877,-0.48916835258968566,-inf,AMS3
3634,AMS3,ERV_4431933,-inf,-inf,AMS3
3635,AMS3,ERV_1205294,-1.1823155331496311,-inf,AMS3
3636,AMS3,ERV_2927403,-inf,-inf,AMS3
3637,AMS3,ERV_4447491,-inf,-inf,AMS3
3638,AMS3,ERV_3440217,-1.5007692642681658,-inf,AMS3
3639,AMS3,ERV_3088993,1.0641800931933711,-2.802380082389096,AMS3
3640,AMS3,ERV_3256518,-0.689839048051837,-1.703767793720986,AMS3
3641,AMS3,ERV_4141414,-inf,-1.703767793720986,AMS3
3642,AMS3,ERV_1764516,1.7181065606000352,-inf,AMS3
3643,AMS3,ERV_3516415,-inf,-inf,AMS3
3644,AMS3,ERV_4441397,-inf,-inf,AMS3
3645,AMS3,ERV_3505487,-inf,-inf,AMS3
3646,AMS3,ERV_2833973,0.8142383487244375,-2.802380082389096,AMS3
3647,AMS3,ERV_4381970,-2.8870636253880573,-inf,AMS3
3648,AMS3,ERV_2839205,-inf,-inf,AMS3
3649,AMS3,ERV_3749050,-inf,-inf,AMS3
3650,AMS3,ERV_3664173,-inf,-inf,AMS3
3651,AMS3,ERV_3917385,-1.2776257129539559,-inf,AMS3
3652,AMS3,ERV_2354192,-inf,-inf,AMS3
3653,AMS3,ERV_1202173,-2.8870636253880573,-inf,AMS3
3654,AMS3,ERV_1147395,-inf,-inf,AMS3
3655,AMS3,ERV_2062817,-inf,-inf,AMS3
3656,AMS3,ERV_1747408,-3.5802108059480027,-inf,AMS3
3657,AMS3,ERV_4235959,-inf,-inf,AMS3
3658,AMS3,ERV_4445149,-inf,-inf,AMS3
3659,AMS3,ERV_4167120,1.8042842568410875,-1.703767793720986,AMS3
3660,AMS3,ERV_4443444,-inf,-inf,AMS3
3661,AMS3,ERV_1330635,-inf,-inf,AMS3
3662,AMS3,ERV_3998962,-inf,-inf,AMS3
3663,AMS3,ERV_4313208,-inf,-inf,AMS3
3664,AMS3,ERV_4445677,-inf,-inf,AMS3
3665,AMS3,ERV_3987086,-inf,-inf,AMS3
3666,AMS3,ERV_3516970,-inf,-inf,AMS3
3667,AMS3,ERV_3284608,-inf,-inf,AMS3
3668,AMS3,ERV_2262272,-inf,-inf,AMS3
3669,AMS3,ERV_1322425,-inf,-inf,AMS3
3670,AMS3,ERV_2258756,-inf,-inf,AMS3
3671,AMS3,ERV_3825212,-inf,-inf,AMS3
3672,AMS3,ERV_3789618,-inf,-inf,AMS3
3673,AMS3,ERV_1246201,-inf,-inf,AMS3
3674,AMS3,ERV_3554870,-inf,-inf,AMS3
3675,AMS3,ERV_2230432,-1.7884513367199464,-inf,AMS3
3676,AMS3,ERV_2087276,-inf,-inf,AMS3
3677,AMS3,ERV_3636916,-inf,-inf,AMS3
3678,AMS3,ERV_1045692,-inf,-inf,AMS3
3679,AMS3,ERV_3360543,-0.3221142679265195,-2.802380082389096,AMS3
3680,AMS3,ERV_2577517,-inf,-inf,AMS3
3681,AMS3,ERV_3237544,-inf,-inf,AMS3
3682,AMS3,ERV_3002864,-inf,-inf,AMS3
3683,AMS3,ERV_3769443,-inf,-inf,AMS3
3684,AMS3,ERV_2726571,-inf,-inf,AMS3
3685,AMS3,ERV_1433778,-inf,-inf,AMS3
3686,AMS3,ERV_2195083,-inf,-inf,AMS3
3687,AMS3,ERV_2723463,-inf,-inf,AMS3
3688,AMS3,ERV_2387002,-inf,-inf,AMS3
3689,AMS3,ERV_3906672,-inf,-inf,AMS3
3690,AMS3,ERV_3219471,-inf,-inf,AMS3
3691,AMS3,ERV_2372994,-inf,-inf,AMS3
3692,AMS3,ERV_4288360,-inf,-inf,AMS3
3693,AMS3,ERV_3587617,-0.14622360146285526,-inf,AMS3
3694,AMS3,ERV_1819438,0.030707106696222963,-inf,AMS3
3695,AMS3,ERV_3647736,-inf,-inf,AMS3
3696,AMS3,ERV_1778833,-1.6343006568926883,-inf,AMS3
3697,AMS3,ERV_3257836,-inf,-inf,AMS3
3698,AMS3,ERV_3432391,-inf,-inf,AMS3
3699,AMS3,ERV_2897467,-inf,-inf,AMS3
3700,AMS3,ERV_1961082,-inf,-inf,AMS3
3701,AMS3,ERV_1488082,1.7716473275280649,0.0879916755070694,AMS3
3702,AMS3,ERV_1532606,-2.8870636253880573,-inf,AMS3
3703,AMS3,ERV_2173129,0.7372773075883091,-1.416085721269205,AMS3
3704,AMS3,ERV_1822255,-inf,-inf,AMS3
3705,AMS3,ERV_3126159,-inf,-inf,AMS3
3706,AMS3,ERV_1394021,1.5377830064687534,-inf,AMS3
3707,AMS3,ERV_1333046,-2.8870636253880573,-2.802380082389096,AMS3
3708,AMS3,ERV_4368604,-inf,-inf,AMS3
3709,AMS3,ERV_1293818,-1.9707728935139017,-inf,AMS3
3710,AMS3,ERV_4389793,-inf,-inf,AMS3
3711,AMS3,ERV_2378921,-inf,-inf,AMS3
3712,AMS3,ERV_1434576,-inf,-inf,AMS3
3713,AMS3,ERV_3383957,-3.5802108059480027,-inf,AMS3
3714,AMS3,ERV_4363033,-inf,-inf,AMS3
3715,AMS3,ERV_1394020,1.2155797396487393,-inf,AMS3
3716,AMS3,ERV_1577876,0.2484305905410935,-inf,AMS3
3717,AMS3,ERV_4432583,-inf,-inf,AMS3
3718,AMS3,ERV_3297335,-inf,-inf,AMS3
3719,AMS3,ERV_1508728,0.7505225343383296,-inf,AMS3
3720,AMS3,ERV_2005073,-0.14622360146285526,-inf,AMS3
3721,AMS3,ERV_2862989,3.029138437219379,2.8359745869446504,AMS3
3722,AMS3,ERV_3052584,-2.193916444828111,-inf,AMS3
3723,AMS3,ERV_1517684,-inf,-inf,AMS3
3724,AMS3,ERV_4326325,-inf,-inf,AMS3
3725,AMS3,ERV_2911404,-inf,-inf,AMS3
3726,AMS3,ERV_1330344,-inf,-inf,AMS3
3727,AMS3,ERV_3887197,-inf,-inf,AMS3
3728,AMS3,ERV_1148485,-inf,-inf,AMS3
3729,AMS3,ERV_4309351,-inf,-inf,AMS3
3730,AMS3,ERV_3256774,-1.5007692642681658,-inf,AMS3
3731,AMS3,ERV_1666926,0.6094439360784238,-inf,AMS3
3732,AMS3,ERV_3628902,-inf,-inf,AMS3
3733,AMS3,ERV_4390370,-inf,-inf,AMS3
3734,AMS3,ERV_2690286,-inf,-inf,AMS3
3735,AMS3,ERV_3221870,-1.2776257129539559,-inf,AMS3
3736,AMS3,ERV_4360216,-inf,-inf,AMS3
3737,AMS3,ERV_3361163,-inf,-inf,AMS3
3738,AMS3,ERV_4431218,-inf,-inf,AMS3
3739,AMS3,ERV_2035571,-inf,-inf,AMS3
3740,AMS3,ERV_3005023,-inf,-inf,AMS3
3741,AMS3,ERV_3783523,-2.481598517279892,-inf,AMS3
3742,AMS3,ERV_1523783,-inf,-inf,AMS3
3743,AMS3,ERV_2973573,-inf,-inf,AMS3
3744,AMS3,ERV_3759990,-inf,-inf,AMS3
3745,AMS3,ERV_3264652,-inf,-inf,AMS3
3746,AMS3,ERV_1431906,-inf,-inf,AMS3
3747,AMS3,ERV_3668599,-3.5802108059480027,-inf,AMS3
